PictureName,DateTime,Irradiance,IrradianceNotCompensated,BodyTemperature,RelativeHumidity,HumidityTemp,Pressure,PressureAvg,PressureTemp,PressureTempAvg,TiltAngle,TiltAngleAvg,FanSpeed,HeaterCurrent,FanCurrent,SunLatitude,SunLongitude,SunAzimuth,SunZenith
Alpnach_20180326_10-46-10_ExposureStack_Image_10_image.png,03/26/2018 12:46:13.542#4532,175.85,175.55,10.29,0.83,11.75,1000.5625,1000.5625,10.28125,10.296875,0.11,0.09,9198,0.329,0.069,46.935881,8.27584,163.709625436947,44.2314381426415
Alpnach_20180326_10-58-20_ExposureStack_Image_10_image.png,03/26/2018 12:58:23.669#860,202.82,202.48,10.27,0.83,11.75,1000.46875,1000.5,10.3125,10.30078125,0.1,0.1,9194,0.329,0.069,46.935881,8.27584,167.908978317338,44.7437506954487
Alpnach_20180326_12-11-20_ExposureStack_Image_10_image.png,03/26/2018 14:11:23.631#1419,373.43,373.16,13.5,1.38,14.92,1012.5,1012.375,13.59375,13.59375,0.09,0.09,9148,0.33,0.068,46.935881,8.27584,193.654416493605,44.5926353206722
Alpnach_20180326_12-15-10_ExposureStack_Image_10_image.png,03/26/2018 14:15:13.566#4233,393.81,393.55,13.83,1.43,15.22,1013.53125,1013.375,13.9921875,13.9296875,0.05,0.09,9147,0.328,0.068,46.935881,8.27584,194.978135638053,44.4319077804314
Alpnach_20180326_11-59-30_ExposureStack_Image_10_image.png,03/26/2018 13:59:33.523#4302,350.66,350.32,12.59,1.2,13.99,1008.96875,1008.90625,12.640625,12.6484375,0.09,0.09,9161,0.325,0.068,46.935881,8.27584,189.527747001002,44.9952329469196
Alpnach_20180326_11-44-30_ExposureStack_Image_10_image.png,03/26/2018 13:44:33.546#9056,331.4,330.98,11.58,1.05,13.01,1005.53125,1005.375,11.61328125,11.6015625,0.08,0.09,9179,0.326,0.068,46.935881,8.27584,184.232006563661,45.2978649047396
Alpnach_20180326_11-52-00_ExposureStack_Image_10_image.png,03/26/2018 13:52:03.515#5298,342.73,342.37,12.28,1.18,13.73,1008.1875,1008.0,12.328125,12.3515625,0.09,0.09,9163,0.328,0.068,46.935881,8.27584,186.886709733195,45.1759133302846
Alpnach_20180326_11-46-40_ExposureStack_Image_10_image.png,03/26/2018 13:46:43.533#5358,338.47,338.06,11.79,1.09,13.18,1006.125,1006.09375,11.765625,11.796875,0.09,0.08,9172,0.329,0.068,46.935881,8.27584,185.000050704313,45.2686995385458
Alpnach_20180326_12-48-50_ExposureStack_Image_10_image.png,03/26/2018 14:48:53.609#9195,278.59,278.46,14.95,1.57,16.34,1017.40625,1017.34375,15.11328125,15.1328125,0.1,0.09,9123,0.327,0.068,46.935881,8.27584,206.229536039174,42.4167350001256
Alpnach_20180326_12-24-50_ExposureStack_Image_10_image.png,03/26/2018 14:24:53.688#3387,478.56,478.31,14.5,1.56,15.87,1016.15625,1015.875,14.60546875,14.59375,0.09,0.1,9134,0.329,0.068,46.935881,8.27584,198.281792642094,43.9623748509684
Alpnach_20180326_12-31-20_ExposureStack_Image_10_image.png,03/26/2018 14:31:23.682#574,461.09,460.87,14.88,1.59,16.23,1017.34375,1017.0625,14.9375,14.984375,0.08,0.09,9130,0.329,0.068,46.935881,8.27584,200.472518305048,43.5960860481078
Alpnach_20180326_12-26-30_ExposureStack_Image_10_image.png,03/26/2018 14:26:33.684#4838,436.58,436.36,14.67,1.6,16.09,1016.9375,1016.65625,14.859375,14.828125,0.14,0.1,9129,0.327,0.068,46.935881,8.27584,198.846057831767,43.8722682475526
Alpnach_20180326_12-50-30_ExposureStack_Image_10_image.png,03/26/2018 14:50:33.665#887,270.27,270.14,14.86,1.58,16.3,1017.15625,1017.25,15.0546875,15.078125,0.1,0.09,9127,0.331,0.068,46.935881,8.27584,206.766242093189,42.29027984266
Alpnach_20180326_13-07-20_ExposureStack_Image_10_image.png,03/26/2018 15:07:23.557#4038,326.12,326.02,16.0,1.8,17.39,1021.53125,1021.46875,16.1796875,16.20703125,0.07,0.1,9109,0.326,0.068,46.935881,8.27584,212.064701300445,40.8836444593791
Alpnach_20180326_14-03-00_ExposureStack_Image_10_image.png,03/26/2018 16:03:03.539#9970,86.76,86.71,13.92,1.47,15.39,1013.90625,1014.0625,14.1171875,14.09375,0.13,0.09,9138,0.329,0.068,46.935881,8.27584,227.924509467924,34.785751444522
Alpnach_20180326_14-07-40_ExposureStack_Image_10_image.png,03/26/2018 16:07:43.530#3154,83.49,83.44,14.03,1.49,15.5,1014.625,1014.53125,14.2265625,14.20703125,0.06,0.09,9135,0.326,0.068,46.935881,8.27584,229.139975807664,34.1903328042997
Alpnach_20180326_14-02-50_ExposureStack_Image_10_image.png,03/26/2018 16:02:53.607#3429,86.8,86.75,13.91,1.47,15.38,1014.125,1014.0625,14.171875,14.09375,0.06,0.09,9134,0.328,0.068,46.935881,8.27584,227.880795588134,34.8068051727793
Alpnach_20180326_13-21-50_ExposureStack_Image_10_image.png,03/26/2018 15:21:53.679#9989,176.36,176.32,16.22,1.82,17.65,1021.96875,1022.375,16.51953125,16.484375,0.09,0.09,9104,0.329,0.068,46.935881,8.27584,216.4436714527,39.4945616110164
Alpnach_20180326_14-00-50_ExposureStack_Image_10_image.png,03/26/2018 16:00:53.565#2706,87.73,87.67,13.86,1.44,15.3,1013.90625,1013.8125,13.9921875,14.015625,0.12,0.1,9136,0.328,0.068,46.935881,8.27584,227.35447777817,35.0583409234236
Alpnach_20180326_13-38-30_ExposureStack_Image_10_image.png,03/26/2018 15:38:33.521#7910,132.19,132.13,14.68,1.52,16.11,1016.28125,1016.46875,14.91015625,14.8828125,0.11,0.09,9125,0.328,0.068,46.935881,8.27584,221.259820654929,37.714676143924
Alpnach_20180326_15-16-30_ExposureStack_Image_10_image.png,03/26/2018 17:16:33.585#1757,39.26,39.23,13.5,1.33,14.98,1012.0,1012.375,13.67578125,13.70703125,0.09,0.09,9139,0.328,0.068,46.935881,8.27584,245.336580627121,24.3399546985248
Alpnach_20180326_14-21-10_ExposureStack_Image_10_image.png,03/26/2018 16:21:13.564#9724,92.37,92.31,13.99,1.46,15.43,1014.25,1014.28125,14.171875,14.171875,0.09,0.09,9133,0.327,0.068,46.935881,8.27584,232.563892523705,32.4075896713907
Alpnach_20180326_14-59-30_ExposureStack_Image_10_image.png,03/26/2018 16:59:33.576#6633,54.83,54.8,14.41,1.56,15.92,1016.09375,1016.0,14.69921875,14.62890625,0.09,0.09,9127,0.329,0.068,46.935881,8.27584,241.605936848416,26.9290970454614
Alpnach_20180326_14-46-50_ExposureStack_Image_10_image.png,03/26/2018 16:46:53.652#4999,62.7,62.67,14.45,1.56,15.92,1016.1875,1016.0625,14.69140625,14.66015625,0.1,0.09,9125,0.33,0.068,46.935881,8.27584,238.721191126409,28.7998382388901
Alpnach_20180326_15-16-50_ExposureStack_Image_10_image.png,03/26/2018 17:16:53.528#940,38.78,38.75,13.5,1.32,14.94,1012.375,1012.28125,13.5546875,13.65625,0.05,0.09,9140,0.33,0.068,46.935881,8.27584,245.408284424873,24.2883411618888
Alpnach_20180326_14-25-20_ExposureStack_Image_10_image.png,03/26/2018 16:25:23.536#454,88.95,88.9,13.93,1.44,15.36,1013.65625,1013.9375,14.0859375,14.109375,0.09,0.09,9135,0.327,0.068,46.935881,8.27584,233.593889107265,31.840366174161
Alpnach_20180326_15-48-30_ExposureStack_Image_10_image.png,03/26/2018 17:48:33.556#5668,45.76,45.72,12.96,1.28,14.4,1010.03125,1010.34375,13.1015625,13.09375,0.12,0.09,9151,0.329,0.068,46.935881,8.27584,251.986907189301,19.2696697368679
Alpnach_20180326_15-19-20_ExposureStack_Image_10_image.png,03/26/2018 17:19:23.600#8983,37.0,36.97,13.23,1.32,14.73,1011.75,1011.59375,13.484375,13.3984375,0.13,0.09,9143,0.327,0.068,46.935881,8.27584,245.943950613456,23.9005844487784
Alpnach_20180326_15-23-40_ExposureStack_Image_10_image.png,03/26/2018 17:23:43.527#3145,35.42,35.39,13.03,1.27,14.46,1010.78125,1010.625,13.1328125,13.1328125,0.13,0.09,9146,0.329,0.069,46.935881,8.27584,246.865299488788,23.224722261648
Alpnach_20180326_15-55-50_ExposureStack_Image_10_image.png,03/26/2018 17:55:53.543#7576,45.98,45.93,12.57,1.2,14.0,1009.125,1008.96875,12.71484375,12.671875,0.15,0.09,9155,0.328,0.068,46.935881,8.27584,253.453357368616,18.078908171134
Alpnach_20180326_15-52-20_ExposureStack_Image_10_image.png,03/26/2018 17:52:23.532#8356,47.16,47.12,12.74,1.24,14.19,1009.75,1009.6875,12.8671875,12.8671875,0.1,0.09,9150,0.328,0.068,46.935881,8.27584,252.75579095408,18.6483883314605
Alpnach_20180326_15-30-20_ExposureStack_Image_10_image.png,03/26/2018 17:30:23.553#431,34.12,34.09,13.0,1.3,14.46,1010.3125,1010.71875,13.17578125,13.140625,0.1,0.1,9147,0.327,0.068,46.935881,8.27584,248.265868441507,22.1760188420304
Alpnach_20180326_16-21-10_ExposureStack_Image_10_image.png,03/26/2018 18:21:13.726#756,32.99,32.96,13.33,1.37,14.79,1011.90625,1011.9375,13.5390625,13.46875,0.13,0.09,9146,0.329,0.069,46.935881,8.27584,258.388780756689,13.9050273777652
Alpnach_20180326_16-29-50_ExposureStack_Image_10_image.png,03/26/2018 18:29:53.647#9784,31.58,31.55,12.75,1.2,14.17,1009.1875,1009.46875,12.75,12.87890625,0.08,0.09,9153,0.327,0.068,46.935881,8.27584,260.03831810148,12.4606710362972
Alpnach_20180326_16-25-20_ExposureStack_Image_10_image.png,03/26/2018 18:25:23.571#6613,33.83,33.8,13.17,1.3,14.65,1010.90625,1011.15625,13.42578125,13.34375,0.13,0.09,9148,0.328,0.068,46.935881,8.27584,259.184001481212,13.2114060512582
Alpnach_20180326_16-22-30_ExposureStack_Image_10_image.png,03/26/2018 18:22:33.499#1755,33.4,33.38,13.32,1.36,14.82,1011.8125,1011.90625,13.421875,13.4921875,0.03,0.09,9142,0.327,0.069,46.935881,8.27584,258.64367835444,13.6832622331279
Alpnach_20180326_16-32-10_ExposureStack_Image_10_image.png,03/26/2018 18:32:13.643#2892,29.68,29.65,12.45,1.15,13.9,1008.09375,1008.40625,12.46875,12.578125,0.06,0.08,9158,0.328,0.068,46.935881,8.27584,260.479591313679,12.0707827468929
Alpnach_20180326_16-49-30_ExposureStack_Image_10_image.png,03/26/2018 18:49:33.622#5435,18.63,18.61,11.89,1.1,13.38,1006.78125,1006.71875,12.046875,12.00390625,0.1,0.09,9165,0.327,0.068,46.935881,8.27584,263.725702708848,9.16560102993052
Alpnach_20180326_17-34-10_ExposureStack_Image_10_image.png,03/26/2018 19:34:13.614#8057,4.54,4.54,11.96,1.11,13.43,1006.75,1006.75,12.03515625,12.03125,0.15,0.1,9162,0.328,0.068,46.935881,8.27584,271.932658683587,1.78285376464964
Alpnach_20180326_17-29-20_ExposureStack_Image_10_image.png,03/26/2018 19:29:23.755#4783,6.01,6.0,11.94,1.11,13.42,1007.0625,1006.8125,12.0390625,12.03515625,0.08,0.09,9165,0.326,0.07,46.935881,8.27584,271.049508746026,2.54997493160771
Alpnach_20180326_17-22-40_ExposureStack_Image_10_image.png,03/26/2018 19:22:43.527#7934,7.51,7.5,11.76,1.1,13.25,1006.25,1006.3125,11.8828125,11.8359375,0.11,0.1,9169,0.329,0.068,46.935881,8.27584,269.830754333683,3.63235534731381
Alpnach_20180327_17-17-30_ExposureStack_Image_10_image.png,03/27/2018 19:17:33.537#9178,5.02,5.01,10.82,0.95,12.3,1002.75,1002.65625,10.8359375,10.8515625,0.13,0.09,9183,0.328,0.069,46.935881,8.27584,269.208888728872,4.71101489858561
Alpnach_20180327_16-51-30_ExposureStack_Image_10_image.png,03/27/2018 18:51:33.531#5042,12.16,12.14,11.39,1.05,12.88,1005.125,1004.96875,11.37890625,11.46875,0.09,0.1,9174,0.327,0.068,46.935881,8.27584,264.422589626809,9.06329733753372
Alpnach_20180327_17-03-40_ExposureStack_Image_10_image.png,03/27/2018 19:03:43.539#1305,10.06,10.05,11.07,0.98,12.53,1003.59375,1003.46875,11.078125,11.1171875,0.1,0.09,9177,0.328,0.068,46.935881,8.27584,266.670270008784,7.02012820657416
Alpnach_20180327_17-06-30_ExposureStack_Image_10_image.png,03/27/2018 19:06:33.528#9439,8.3,8.29,10.89,0.94,12.37,1002.75,1002.84375,11.00390625,10.9453125,0.08,0.09,9181,0.328,0.069,46.935881,8.27584,267.191446570483,6.54533387166919
Alpnach_20180327_17-28-30_ExposureStack_Image_10_image.png,03/27/2018 19:28:33.634#9197,3.08,3.07,10.66,0.94,12.14,1002.15625,1002.125,10.71484375,10.703125,0.05,0.09,9186,0.328,0.069,46.935881,8.27584,271.220200075354,2.90586233965686
Alpnach_20180327_17-12-30_ExposureStack_Image_10_image.png,03/27/2018 19:12:33.601#7560,6.56,6.55,10.88,0.96,12.32,1002.90625,1002.78125,10.828125,10.87109375,0.14,0.09,9179,0.328,0.069,46.935881,8.27584,268.292890648309,5.54255206556494
Alpnach_20180327_16-46-30_ExposureStack_Image_10_image.png,03/27/2018 18:46:33.541#2505,16.31,16.29,11.66,1.07,13.1,1005.28125,1005.46875,11.58984375,11.6953125,0.11,0.1,9169,0.331,0.068,46.935881,8.27584,263.493356643692,9.90345101328157
Alpnach_20180327_16-31-00_ExposureStack_Image_10_image.png,03/27/2018 18:31:03.540#4556,38.84,38.79,11.85,1.09,13.29,1006.4375,1006.21875,11.89453125,11.8828125,0.11,0.09,9167,0.328,0.068,46.935881,8.27584,260.586312290282,12.5028591887542
Alpnach_20180327_16-07-50_ExposureStack_Image_10_image.png,03/27/2018 18:07:53.579#7266,59.93,59.87,12.47,1.19,13.93,1008.53125,1008.65625,12.51953125,12.55859375,0.11,0.09,9155,0.326,0.068,46.935881,8.27584,256.143722613015,16.3544292016273
Alpnach_20180327_15-50-20_ExposureStack_Image_10_image.png,03/27/2018 17:50:23.512#9037,70.15,70.1,13.6,1.36,15.06,1012.5625,1012.71875,13.75,13.75,0.09,0.09,9139,0.33,0.068,46.935881,8.27584,252.685927619709,19.2200025663057
Alpnach_20180327_16-08-10_ExposureStack_Image_10_image.png,03/27/2018 18:08:13.522#227,60.0,59.94,12.42,1.18,13.92,1008.71875,1008.59375,12.53125,12.546875,0.08,0.09,9155,0.326,0.068,46.935881,8.27584,256.208634766311,16.2994372412884
Alpnach_20180327_15-52-10_ExposureStack_Image_10_image.png,03/27/2018 17:52:13.512#321,58.91,58.86,13.51,1.35,14.97,1012.25,1012.40625,13.6484375,13.67578125,0.1,0.1,9137,0.329,0.068,46.935881,8.27584,253.053003780909,18.9220140054872
Alpnach_20180327_15-01-00_ExposureStack_Image_10_image.png,03/27/2018 17:01:03.522#8633,96.13,96.11,16.13,1.83,17.57,1022.21875,1022.0625,16.34765625,16.37890625,0.09,0.09,9101,0.328,0.068,46.935881,8.27584,242.273891401002,26.9702338841945
Alpnach_20180327_15-14-20_ExposureStack_Image_10_image.png,03/27/2018 17:14:23.630#5855,100.72,100.69,16.02,1.81,17.45,1021.34375,1021.46875,16.23046875,16.2578125,0.07,0.09,9098,0.327,0.068,46.935881,8.27584,245.202003386343,24.9347170060797
Alpnach_20180327_14-56-40_ExposureStack_Image_10_image.png,03/27/2018 16:56:43.538#2840,103.16,103.13,16.14,1.83,17.59,1021.96875,1022.0625,16.32421875,16.3828125,0.09,0.09,9102,0.332,0.068,46.935881,8.27584,241.301227962533,27.6203583438875
Alpnach_20180327_14-50-40_ExposureStack_Image_10_image.png,03/27/2018 16:50:43.627#2229,143.82,143.78,16.01,1.79,17.45,1021.8125,1021.5625,16.2421875,16.2421875,0.14,0.09,9101,0.329,0.068,46.935881,8.27584,239.936342534662,28.5105607965033
Alpnach_20180327_15-40-40_ExposureStack_Image_10_image.png,03/27/2018 17:40:43.579#1146,96.07,96.03,15.42,1.64,16.85,1018.5,1018.96875,15.5390625,15.66015625,0.09,0.09,9112,0.329,0.068,46.935881,8.27584,250.729980297293,20.7812335740511
Alpnach_20180327_15-16-00_ExposureStack_Image_10_image.png,03/27/2018 17:16:03.528#7133,106.77,106.74,15.96,1.81,17.41,1021.5,1021.46875,16.1640625,16.203125,0.12,0.09,9103,0.329,0.068,46.935881,8.27584,245.561480078018,24.6767977743973
Alpnach_20180327_14-38-50_ExposureStack_Image_10_image.png,03/27/2018 16:38:53.536#4164,206.25,206.19,15.98,1.81,17.44,1021.625,1021.59375,16.265625,16.203125,0.11,0.1,9104,0.328,0.068,46.935881,8.27584,237.179739095621,30.2296156016683
Alpnach_20180327_14-38-30_ExposureStack_Image_10_image.png,03/27/2018 16:38:33.516#4882,205.13,205.07,15.96,1.81,17.4,1021.59375,1021.4375,16.15234375,16.171875,0.07,0.09,9101,0.326,0.068,46.935881,8.27584,237.100798978994,30.2772906976695
Alpnach_20180327_14-06-40_ExposureStack_Image_10_image.png,03/27/2018 16:06:43.587#87,257.68,257.63,16.67,1.93,18.09,1024.28125,1023.96875,16.9921875,16.921875,0.15,0.09,9097,0.327,0.068,46.935881,8.27584,229.204467167071,34.6151349049763
Alpnach_20180327_14-37-30_ExposureStack_Image_10_image.png,03/27/2018 16:37:33.570#4199,206.3,206.24,15.91,1.8,17.34,1021.28125,1021.1875,16.19140625,16.109375,0.12,0.11,9101,0.327,0.068,46.935881,8.27584,236.863507266578,30.4200809280914
Alpnach_20180327_14-47-10_ExposureStack_Image_10_image.png,03/27/2018 16:47:13.666#6874,181.55,181.51,16.14,1.81,17.56,1021.96875,1021.875,16.3671875,16.3515625,0.07,0.09,9101,0.327,0.068,46.935881,8.27584,239.130085590515,29.0242706032553
Alpnach_20180327_14-37-40_ExposureStack_Image_10_image.png,03/27/2018 16:37:43.552#783,205.74,205.68,15.9,1.8,17.34,1021.34375,1021.21875,16.10546875,16.11328125,0.13,0.1,9104,0.327,0.068,46.935881,8.27584,236.903066762104,30.3963301757401
Alpnach_20180327_13-34-50_ExposureStack_Image_10_image.png,03/27/2018 15:34:53.666#5604,296.52,296.36,14.41,1.49,15.82,1015.28125,1015.375,14.53515625,14.54296875,0.09,0.1,9131,0.324,0.068,46.935881,8.27584,220.527220130307,38.4396394580489
Alpnach_20180327_13-27-20_ExposureStack_Image_10_image.png,03/27/2018 15:27:23.535#326,262.28,262.13,14.29,1.51,15.71,1015.34375,1015.1875,14.51171875,14.4140625,0.1,0.1,9133,0.33,0.068,46.935881,8.27584,218.36005138736,39.2507860805539
Alpnach_20180327_13-04-50_ExposureStack_Image_10_image.png,03/27/2018 15:04:53.545#9972,295.27,295.0,12.77,1.19,14.17,1009.75,1009.5,12.76953125,12.78515625,0.16,0.09,9153,0.328,0.068,46.935881,8.27584,211.571699230031,41.4459091005459
Alpnach_20180327_13-19-00_ExposureStack_Image_10_image.png,03/27/2018 15:19:03.572#4320,377.19,376.94,13.86,1.42,15.29,1013.65625,1013.625,13.99609375,13.96875,0.12,0.09,9141,0.328,0.068,46.935881,8.27584,215.895946709758,40.1069519609582
Alpnach_20180327_13-09-40_ExposureStack_Image_10_image.png,03/27/2018 15:09:43.555#1210,322.13,321.86,13.1,1.3,14.53,1011.03125,1010.96875,13.30078125,13.17578125,0.09,0.09,9148,0.329,0.068,46.935881,8.27584,213.066234027602,41.006155217169
Alpnach_20180327_13-36-40_ExposureStack_Image_10_image.png,03/27/2018 15:36:43.585#4844,282.43,282.27,14.4,1.5,15.84,1015.46875,1015.4375,14.5859375,14.54296875,0.1,0.1,9130,0.329,0.068,46.935881,8.27584,221.049665928983,38.2357686468576
Alpnach_20180327_12-27-30_ExposureStack_Image_10_image.png,03/27/2018 14:27:33.621#396,566.61,566.51,16.74,1.88,18.14,1024.6875,1024.1875,17.01953125,16.953125,0.16,0.11,9096,0.329,0.068,46.935881,8.27584,199.408904190848,44.1813202943279
Alpnach_20180327_12-27-50_ExposureStack_Image_10_image.png,03/27/2018 14:27:53.564#3570,573.06,572.95,16.8,1.9,18.2,1024.4375,1024.375,17.06640625,17.0078125,0.08,0.1,9097,0.329,0.068,46.935881,8.27584,199.521827664235,44.1624710001894
Alpnach_20180327_12-31-10_ExposureStack_Image_10_image.png,03/27/2018 14:31:13.588#5266,455.12,455.04,16.99,1.89,18.4,1024.6875,1024.75,17.32421875,17.265625,0.11,0.1,9093,0.33,0.068,46.935881,8.27584,200.64819903999,43.9680065388398
Alpnach_20180327_12-25-50_ExposureStack_Image_10_image.png,03/27/2018 14:25:53.526#97,567.1,566.98,16.67,1.82,18.01,1023.59375,1023.375,16.87890625,16.8671875,0.1,0.11,9101,0.327,0.068,46.935881,8.27584,198.842670364532,44.274070369266
Alpnach_20180327_11-53-00_ExposureStack_Image_10_image.png,03/27/2018 13:53:03.634#4102,861.5,861.3,16.36,1.78,17.69,1022.1875,1022.09375,16.5078125,16.53515625,0.06,0.11,9111,0.327,0.068,46.935881,8.27584,187.395219118347,45.5387123632155
Alpnach_20180327_12-07-50_ExposureStack_Image_10_image.png,03/27/2018 14:07:53.638#5435,691.25,691.15,17.12,1.95,18.45,1025.46875,1025.25,17.3828125,17.3046875,0.12,0.1,9097,0.328,0.068,46.935881,8.27584,192.627322093453,45.1025492466049
Alpnach_20180327_11-11-40_ExposureStack_Image_10_image.png,03/27/2018 13:11:43.586#6308,478.71,478.31,13.15,1.29,14.54,1010.6875,1010.65625,13.28125,13.1953125,0.11,0.09,9156,0.329,0.068,46.935881,8.27584,172.640173534688,45.5296255381095
Alpnach_20180327_11-23-20_ExposureStack_Image_10_image.png,03/27/2018 13:23:23.534#6678,442.79,442.32,12.25,1.1,13.65,1007.3125,1007.28125,12.22265625,12.26171875,0.08,0.1,9168,0.328,0.067,46.935881,8.27584,176.79758966447,45.7160665052326
Alpnach_20180327_11-23-50_ExposureStack_Image_10_image.png,03/27/2018 13:23:53.587#3705,435.04,434.57,12.23,1.1,13.65,1007.4375,1007.34375,12.3046875,12.26171875,0.11,0.1,9169,0.329,0.068,46.935881,8.27584,176.976260094214,45.7208350895694
Alpnach_20180327_11-03-40_ExposureStack_Image_10_image.png,03/27/2018 13:03:43.532#5818,526.3,525.82,12.76,1.23,14.11,1009.25,1009.28125,12.765625,12.76171875,0.08,0.1,9162,0.328,0.069,46.935881,8.27584,169.809637147451,45.3191891717334
Alpnach_20180327_11-00-30_ExposureStack_Image_10_image.png,03/27/2018 13:00:33.642#9650,491.65,491.17,12.52,1.18,13.89,1008.53125,1008.40625,12.51953125,12.546875,0.08,0.09,9164,0.327,0.069,46.935881,8.27584,168.695305090058,45.217558236959
Alpnach_20180327_11-37-20_ExposureStack_Image_10_image.png,03/27/2018 13:37:23.568#8336,544.92,544.56,13.9,1.44,15.26,1013.75,1013.46875,13.91796875,13.90625,0.12,0.1,9141,0.325,0.069,46.935881,8.27584,181.806457282777,45.7489807304948
Alpnach_20180327_10-01-10_ExposureStack_Image_10_image.png,03/27/2018 12:01:13.529#963,113.55,113.32,9.35,0.6,10.78,996.84375,996.78125,9.3203125,9.296875,0.05,0.1,9210,0.326,0.068,46.935881,8.27584,148.897254980362,41.5261062852576
Alpnach_20180327_10-33-20_ExposureStack_Image_10_image.png,03/27/2018 12:33:23.543#8022,343.04,342.54,10.85,0.95,12.26,1002.53125,1002.4375,10.83203125,10.7890625,0.07,0.09,9190,0.325,0.069,46.935881,8.27584,159.338623874508,43.9326715261541
Alpnach_20180327_09-58-10_ExposureStack_Image_10_image.png,03/27/2018 11:58:13.587#6026,94.78,94.61,9.78,0.69,11.24,998.1875,998.5,9.765625,9.7734375,0.11,0.1,9203,0.324,0.069,46.935881,8.27584,147.965139278639,41.2573478692314
Alpnach_20180327_10-49-20_ExposureStack_Image_10_image.png,03/27/2018 12:49:23.765#8694,390.88,390.46,12.19,1.18,13.58,1007.4375,1007.34375,12.2265625,12.1875,0.04,0.09,9173,0.328,0.069,46.935881,8.27584,164.801097292971,44.777698966841
Alpnach_20180327_10-47-00_ExposureStack_Image_10_image.png,03/27/2018 12:47:03.655#9668,376.3,375.86,11.92,1.13,13.34,1006.375,1006.25,11.99609375,11.9375,0.12,0.09,9175,0.329,0.069,46.935881,8.27584,163.995249199251,44.6699992863178
Alpnach_20180327_10-34-40_ExposureStack_Image_10_image.png,03/27/2018 12:34:43.544#9449,365.4,364.88,10.99,0.97,12.38,1002.65625,1002.6875,10.93359375,10.92578125,0.05,0.1,9191,0.329,0.069,46.935881,8.27584,159.787790032244,44.0124696495289
Alpnach_20180327_09-37-00_ExposureStack_Image_10_image.png,03/27/2018 11:37:03.778#3740,382.32,381.52,9.09,0.64,10.49,996.3125,996.25,8.97265625,8.94140625,0.04,0.07,9214,0.326,0.069,46.935881,8.27584,141.604892536654,39.1689760542009
Alpnach_20180327_09-48-40_ExposureStack_Image_10_image.png,03/27/2018 11:48:43.768#2200,128.67,128.46,10.53,0.87,11.97,1001.125,1001.15625,10.5703125,10.515625,0.08,0.08,9194,0.328,0.069,46.935881,8.27584,145.063503635166,40.3606107858617
Alpnach_20180327_09-16-10_ExposureStack_Image_10_image.png,03/27/2018 11:16:13.587#3956,91.34,91.11,7.85,0.4,9.32,992.03125,991.9375,7.79296875,7.72265625,0.09,0.09,9234,0.325,0.068,46.935881,8.27584,135.716155776086,36.8158272855312
Alpnach_20180327_09-39-20_ExposureStack_Image_10_image.png,03/27/2018 11:39:23.540#2255,386.11,385.37,9.55,0.75,11.01,998.125,998.0625,9.50390625,9.453125,0.14,0.09,9208,0.327,0.069,46.935881,8.27584,142.28730471166,39.4149370613239
Alpnach_20180327_09-46-30_ExposureStack_Image_10_image.png,03/27/2018 11:46:33.603#4546,158.26,158.01,10.5,0.88,11.94,1000.875,1001.1875,10.54296875,10.46875,0.12,0.09,9196,0.327,0.068,46.935881,8.27584,144.412353948952,40.1466262793088
Alpnach_20180327_09-39-50_ExposureStack_Image_10_image.png,03/27/2018 11:39:53.536#6459,382.16,381.44,9.65,0.77,11.12,998.46875,998.4375,9.5234375,9.56640625,0.1,0.09,9208,0.327,0.069,46.935881,8.27584,142.434109169614,39.4671448598888
Alpnach_20180327_08-31-20_ExposureStack_Image_10_image.png,03/27/2018 10:31:23.537#6055,144.08,143.71,7.93,0.46,9.42,992.46875,992.25,7.8125,7.84765625,0.1,0.09,9233,0.327,0.069,46.935881,8.27584,124.220207447719,30.9432899532556
Alpnach_20180327_08-34-40_ExposureStack_Image_10_image.png,03/27/2018 10:34:43.599#6358,158.74,158.34,8.05,0.46,9.51,992.59375,992.5,7.8828125,7.91796875,0.17,0.09,9228,0.327,0.069,46.935881,8.27584,125.024024584719,31.4118851421131
Alpnach_20180327_08-47-30_ExposureStack_Image_10_image.png,03/27/2018 10:47:33.520#6190,164.41,164.0,8.12,0.45,9.55,992.6875,992.625,7.9765625,7.98828125,0.13,0.09,9229,0.328,0.069,46.935881,8.27584,128.19145376641,33.17191146799
Alpnach_20180327_08-26-50_ExposureStack_Image_10_image.png,03/27/2018 10:26:53.603#426,149.1,148.71,7.74,0.43,9.23,991.71875,991.5625,7.671875,7.640625,0.08,0.09,9233,0.326,0.069,46.935881,8.27584,123.146917114679,30.3036380874905
Alpnach_20180327_08-20-30_ExposureStack_Image_10_image.png,03/27/2018 10:20:33.527#7220,203.65,203.1,7.52,0.39,8.95,990.625,990.59375,7.34765625,7.3515625,0.07,0.08,9238,0.325,0.069,46.935881,8.27584,121.658913453907,29.3903178318662
Alpnach_20180327_08-16-20_ExposureStack_Image_10_image.png,03/27/2018 10:16:23.625#3365,216.94,216.32,7.3,0.35,8.77,989.84375,989.90625,7.2265625,7.17578125,0.1,0.09,9240,0.328,0.069,46.935881,8.27584,120.693877512146,28.7814860631943
